3.4,0
3.65,0.25
3.78,0.5
3.88,0.75
3.95,1.0
4.02,1.25
4.07,1.5
4.1,1.75
4.12,2.0
4.1,2.25
4.07,2.5
4.02,2.75
3.95,3.0
3.9,3.25
3.8,3.5
3.65,3.75
3.5,4.0
3.35,4.25
3.15,4.5
2.95,4.75
2.75,5.0
2.55,5.25
2.4,5.5
2.2,5.75
2.05,6.0
1.9,6.25
1.8,6.5
1.65,6.75
1.55,7.0
1.45,7.25
1.35,7.5
1.25,7.75
1.2,8.0
1.15,8.25
1.05,8.5
1.02,8.75
1.0,9.0
