189,59
243,51
300,39
334,33
352,33
367,37
391,52
407,76
414,105
413,139
408,291
401,375
394,403
381,430
363,451
337,467
109,546
80,549
66,547
53,542
28,524
19,506
13,455
21,130
29,103
50,81
83,69
113,65
